share_type,share_name,include_new,producer_account,object_type,namespace,object_name,table_rows,last_vacuum_date,is_last_vacuum_recluster,num_insert_operation,total_inserted_rows,last_insert_date,num_delete_operation,total_deleted_rows,last_delete_date,is_mv_stale,is_mv_incremental_refresh,is_mv_auto_refresh
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,summary_cut_event_daily_30_day,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,analytics,mature_content_engagement,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,fact,udm_project_cuts_v2,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,late binding view,public,engagement_depth_wmq,,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,materialized view,analytics,subscription_user_daily,,,,,,,,,,Y,N,N
OUTBOUND,cricut_gold_dw,,680314452999,table,fact,udm_visitors_v2,13673590784,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,active_users,215418960,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,hb_export_t,73,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,testing_project_3,15715960,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,tbl_temp_previous_quarter_end_dates,23,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,unique_active_users_with_steps_artemis,61285080,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,searching_users,174795504,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,hb_cut_freq,263183840,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,spencert_bkpf,7977867,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,cancels_w_event,269574,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,hb_subscription_kpi_t2,2994651,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,hb_extension_type2,1157383,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,q4_search_numbers_final,128194520,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,onboarding_jv_testing_with_null_05_project,1571103,,,32,1571103,2025-03-05 08:08:50.542023,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,fact,event_client_mat_item_cut_pass_end,44676767744,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,temp_event_visit_unique_6_days_18_delta,21042,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,onboarding_jv_prod_clone2_temp,7025582,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,tbl_transform_image_cut_daily_v2,0,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,pmt_warning_clicked,53266,,,,,,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,onboarding_jv_first_30_behaviors_final_tbl_20241022_prod_clone_2_bkp_2025_mar_01,7379680,,,32,7379680,2025-03-02 07:51:37.388747,,,,,,
OUTBOUND,cricut_gold_dw,,680314452999,table,public,trial_conversion_raw,14078249,,,,,,,,,,,
