dbname,namespace,table_name,encoded,diststyle,sortkey1,max_varchar,sortkey1_enc,sortkey_num,unsorted,stats_off,tbl_rows,skew_rows,estimated_visible_rows,num_rows_marked_for_deletion,pct_rows_marked_for_deletion,vacuum_sort_benefit,vacuum_run_type,is_last_vacuum_recluster,last_vacuumed_date,days_since_last_vacuumed,query_count,table_recommendation_count,encoded_column_count,column_count,encoded_column_pct,encoded_sortkey_count,distkey_column_count,large_column_size_count,sort_key_alert_sample_query,sort_key_alert_query_count,stats_alert_sample_query,stats_alert_query_count,nl_alert_sample_query,nl_alert_query_count,distributed_alert_sample_query,distributed_alert_query_count,distributed_alert_sample_query,broadcasted_alert_query_count,deleted_alert_sample_query,deleted_alert_query_count
dw,public,onboarding_jv_first_30_behaviors_delta_15,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),22,,0,,0.00,7300125,,7300125,0,0.0000,,,,,,1,0,17,26,65.3846,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_one_day_final,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,7279248,,7279248,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,analytics_onboarding_30_day_behavior_metrics,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),22,,0,,0.00,7246131,1.00,7246131,0,0.0000,,,,,,1,0,17,26,65.3846,0,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,event_dqm_attr_list,Y,ALL,event_date_id,512,none,2,5.70,16.60,7212520,,6994086,218434,0.0302,0.00,Manual,N,2025-02-28,6,193,0,3,5,60.0000,0,0,0,699081805,3,,0,,0,,0,,0,,0
dw,analytics,event_dqm_attr_list,Y,ALL,event_date_id,512,none,2,5.70,16.60,7212520,,6994086,218434,0.0302,0.00,Automatic,N,2025-03-04,2,193,0,3,5,60.0000,0,0,0,699081805,3,,0,,0,,0,,0,,0
dw,public,onboarding_project_id_base_table,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,100.00,7191078,,7191078,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_first_30_behaviors_corrected_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),22,,0,,0.00,7179778,,7179778,0,0.0000,,,,,,1,0,17,26,65.3846,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_project_id_base_table_bkp,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,7173477,,7173477,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_data_correction,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,7090726,,7090726,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_first_30_behaviors_final_tbl_prod_clone_2_2022,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,7090609,,7090609,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,user_experiment_info_20210101,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,7027518,1.00,7027518,0,0.0000,0.00,,,,,1,0,2,3,66.6666,0,1,1,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_prod_clone2_temp_correction,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),0,none,1,0.00,0.00,7025699,1.00,7025699,0,0.0000,0.00,,,,,1,0,15,23,65.2173,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_prod_clone2_temp,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),0,none,1,0.00,0.00,7025582,1.00,7025582,0,0.0000,0.00,,,,,1,0,15,23,65.2173,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,order_discount,"Y, AUTO(ENCODE)",AUTO(KEY(order_discount_id)),AUTO(SORTKEY),100,,0,,13.37,7003592,1.00,6625558,378034,0.0539,,Automatic,N,2025-03-06,0,159,0,9,9,100.0000,0,1,0,703123158,6,,0,,0,,0,,0,,0
dw,fact,survey_response,"Y, AUTO(ENCODE)",AUTO(KEY(question_response_id)),AUTO(SORTKEY),2500,,0,,100.00,6836434,1.01,4272733,2563701,0.3750,,Automatic,N,2025-03-05,1,243,0,9,9,100.0000,0,1,1,702867537,11,,0,,0,,0,,0,,0
dw,fact,monthly_revenue,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,100.00,6755880,,5309248,1446632,0.2141,,Automatic,N,2025-03-06,0,403,0,19,19,100.0000,0,0,0,703400747,98,,0,,0,,0,,0,,0
dw,stage,csoh_v2_sell_out,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,6660476,,6660476,0,0.0000,,,,,,7,0,12,12,100.0000,0,0,0,703241859,55,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_06_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6633408,,6633408,0,0.0000,,,,,,3,0,5,5,100.0000,0,0,0,703286669,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_05_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6624928,,6624928,0,0.0000,,,,,,5,0,5,5,100.0000,0,0,0,702407906,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_04_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6619798,,6619798,0,0.0000,,,,,,3,0,5,5,100.0000,0,0,0,701634953,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_03_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6614052,,6614052,0,0.0000,,,,,,5,0,5,5,100.0000,0,0,0,700845189,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_02_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6605972,,6605972,0,0.0000,,,,,,3,0,5,5,100.0000,0,0,0,700075326,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_01_new_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6602769,,6602769,0,0.0000,,,,,,3,0,5,5,100.0000,0,0,0,699465163,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_01_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6602769,,6602769,0,0.0000,,,,,,3,0,5,5,100.0000,0,0,0,699455549,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_28_new_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6600529,,6600529,0,0.0000,,,,,,4,0,5,5,100.0000,0,0,0,698939635,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_28_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6600529,,6600529,0,0.0000,,,,,,4,0,5,5,100.0000,0,0,0,698913762,2,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_27_new_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6595113,,6595113,0,0.0000,,,,,,6,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_27_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6595113,,6595113,0,0.0000,,,,,,4,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_26_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6586467,,6586467,0,0.0000,,,,,,6,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_25_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6580959,,6580959,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_2022_till_24_new,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6575308,,6575308,0,0.0000,,,,,,1,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_full_sessions,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6504411,,6504411,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_sessions_test_incremental_06,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6504193,,6504193,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_sessions_test_incremental_04,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6453485,,6453485,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_testing,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,6449251,,6449251,0,0.0000,,,,,,1,0,4,4,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,project_user_daily_metrics_v1_tbd,Y,KEY(user_id),event_date_id,512,none,2,0.00,100.00,6321722,1.01,6321722,0,0.0000,0.00,,,,,1,0,60,62,96.7741,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,point_of_sale,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),200,,0,,100.00,5792015,,5792015,0,0.0000,,,,,,516,0,10,10,100.0000,0,0,0,703340465,47,,0,,0,,0,,0,,0
dw,public,new_fact_pos,"Y, AUTO(ENCODE)",EVEN,AUTO(SORTKEY),382,,0,,0.00,5706108,,5706108,0,0.0000,,,,,,1,0,11,11,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,content_workflow,"Y, AUTO(ENCODE)",AUTO(KEY(workflow_log_id)),AUTO(SORTKEY(dw_load_date)),500,az64,1,3.88,7.95,5627231,1.01,5450294,176937,0.0314,0.00,,,,,185,0,9,9,100.0000,1,1,0,703250750,14,,0,,0,,0,,0,,0
dw,stage,asp_sales_data_sku_plant,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),,54,,0,,0.00,5516126,1.14,5516126,0,0.0000,,,,,,6,0,7,7,100.0000,0,1,0,702900124,21,,0,,0,702901858,5,702900374,6,,0
dw,stage,asp_base_data_sku_plant,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,5516126,,5516126,0,0.0000,,,,,,4,0,4,4,100.0000,0,0,0,702900085,14,,0,,0,,0,,0,,0
dw,stage,user_experiment_info_20230101,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,5425863,1.00,5425863,0,0.0000,0.00,,,,,1,0,2,3,66.6666,0,1,1,,0,,0,,0,,0,,0,,0
dw,stage,user_experiment_info_20200101,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,5345445,1.00,5345445,0,0.0000,0.00,,,,,1,0,2,3,66.6666,0,1,1,,0,,0,,0,,0,,0,,0
dw,stage,csoh_v2_inventory,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),255,,0,,0.00,5128372,,5128372,0,0.0000,,,,,,7,0,12,16,75.0000,0,0,0,703241827,60,,0,,0,,0,,0,,0
dw,stage,dtc_pr_adj_all_adjustments,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,0.00,5019554,,5019554,0,0.0000,,,,,,4,0,8,8,100.0000,0,0,2,703342927,21,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_b0,"Y, AUTO(ENCODE)",AUTO(EVEN),revenue_month,25,none,3,0.00,0.00,4979940,,4979940,0,0.0000,0.00,,,,,7,0,11,14,78.5714,0,0,0,703209481,39,,0,,0,,0,,0,,0
dw,public,hb_ultv_temp,"Y, AUTO(ENCODE)",AUTO(EVEN),user_id,11,none,1,0.00,0.00,4960435,,4960435,0,0.0000,0.00,,,,,1,0,3,4,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_push_notification_new_metric_batch,"N, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),0,none,1,0.00,0.00,4836124,1.00,4836124,0,0.0000,0.00,,,,,3,0,0,2,0.0000,0,1,0,703295895,14,,0,,0,,0,,0,,0
dw,public,onboarding_jv_first_30_behaviors_final_tbl_20241022_prod_clone_2_1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,4631407,,4631407,0,0.0000,,,,,,1,0,16,24,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,dim,mat_material,"Y, AUTO(ENCODE)",ALL,AUTO(SORTKEY),2000,,0,,4.90,4614756,,4220046,394710,0.0855,,,,,,212,0,11,21,52.3809,0,0,1,703084019,10,,0,,0,,0,,0,,0
dw,public,onboarding_first_30_day_behaviors_temp_jv_20250117,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),22,,0,,0.00,4600759,,4600759,0,0.0000,,,,,,1,0,17,26,65.3846,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_first_30_day_behaviors_temp_jv_20250117_bkp_till_17,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),22,,0,,0.00,4593645,,4593645,0,0.0000,,,,,,1,0,17,26,65.3846,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,dtc_inventory_history,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,12.10,4471985,,4425114,46871,0.0104,,Automatic,N,2025-03-06,0,153,0,27,29,93.1034,0,0,2,703197309,4,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_push_status,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),5,,0,,0.00,4471756,,4471756,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,onboarding_30_day_behavior_metrics_temp,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_first_registration_date)),0,none,1,0.00,0.00,4450368,1.00,4450368,0,0.0000,0.00,Manual,Y,2025-02-28,6,2,0,15,22,68.1818,0,1,0,,0,,0,,0,,0,,0,,0
dw,stage,mat_material_test,Y,ALL,AUTO(SORTKEY),2000,,0,,100.00,4414988,,4333682,81306,0.0184,,,,,,1,0,11,21,52.3809,0,0,1,,0,,0,,0,,0,,0,,0
dw,public,quarterly_users_not_in,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),3,,0,,0.00,4362170,,4362170,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,quarterly_users,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),3,,0,,0.00,4358182,,4358182,0,0.0000,,,,,,1,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,monthly_renewals,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),255,,0,,0.00,4242497,1.01,4242497,0,0.0000,,,,,,4,0,6,6,100.0000,0,1,0,703334484,3,,0,,0,,0,,0,,0
dw,public,onboarding_jv_test_sessions_complete,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,4234786,,4234786,0,0.0000,,,,,,1,0,6,6,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,image_user_daily_metrics_v1_tbd,Y,KEY(user_id),event_date_id,512,none,1,0.00,0.00,4223332,1.01,4223332,0,0.0000,0.00,,,,,1,0,46,47,97.8723,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_project_started_on_day_0_test_17_cte,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,4152005,,4152005,0,0.0000,,,,,,1,0,3,4,75.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,onboarding_30_day_behavior_metrics_af,Y,KEY(user_id),user_first_registration_date,0,none,1,0.00,0.00,4081608,1.00,4081608,0,0.0000,0.00,Manual,Y,2025-02-28,6,135,0,16,23,69.5652,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,active_users_analysis_check_v2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),65535,,0,,0.00,3991813,,3991813,0,0.0000,,,,,,1,0,10,10,100.0000,0,0,1,,0,,0,,0,,0,,0,,0
dw,analytics,event_dqm_platform_event_aggregates,Y,KEY(event_date_id),event_date_id,255,none,3,8.95,76.31,3835986,1.39,3816844,19142,0.0049,0.00,Manual,Y,2025-02-28,6,180,0,7,10,70.0000,0,1,0,699094330,4,,0,,0,,0,,0,,0
dw,analytics,event_dqm_platform_event_aggregates,Y,KEY(event_date_id),event_date_id,255,none,3,8.95,76.31,3835986,1.39,3816844,19142,0.0049,0.00,Automatic,N,2025-03-06,0,180,0,7,10,70.0000,0,1,0,699094330,4,,0,,0,,0,,0,,0
dw,stage,csoh_v2_sell_in,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,3790245,,3790245,0,0.0000,,,,,,6,0,12,12,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sell_in,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,3779752,,3779752,0,0.0000,,,,,,5,0,7,7,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,image_cut_daily_table,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),1500,,0,,0.00,3774196,,3774196,0,0.0000,,,,,,1,0,45,54,83.3333,0,0,1,,0,,0,,0,,0,,0,,0
dw,fact,education_lesson_result,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,3.70,3649345,,3573453,75892,0.0207,,Automatic,N,2025-03-01,5,144,0,7,8,87.5000,0,0,2,,0,,0,,0,,0,,0,,0
dw,stage,user_events_dates,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,3597705,,3597705,0,0.0000,,,,,,4,0,4,4,100.0000,0,0,0,702895605,8,,0,,0,,0,,0,,0
dw,public,point_of_sale,"Y, AUTO(ENCODE)",EVEN,AUTO(SORTKEY),382,,0,,0.00,3594689,,3594689,0,0.0000,,,,,,6,0,11,11,100.0000,0,0,0,703340465,47,,0,,0,,0,,0,,0
dw,stage,fact_subscription_survey_level_2,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),50,,0,,100.00,3306662,,3306662,0,0.0000,,,,,,48,0,5,5,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_union_status,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),150,,0,,0.00,3306199,,3306199,0,0.0000,,,,,,9,0,19,19,100.0000,0,0,0,703201238,20,,0,,0,,0,,0,,0
dw,analytics,sales_flash,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),250,,0,,100.00,3306199,,3306199,0,0.0000,,Manual,N,2025-02-28,6,5823,0,37,37,100.0000,0,0,0,703402656,2984,,0,,0,,0,,0,,0
dw,analytics,onboarding_first_30_behaviors_tbl,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,3298914,1.00,3298914,0,0.0000,,Manual,N,2025-02-28,6,2,0,12,18,66.6666,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,product_inventory_actual,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,3228575,,3228575,0,0.0000,,,,,,10,0,10,10,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,analytics,onboarding_first_30_behaviors_tbl_bkp,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,3215862,1.00,3215862,0,0.0000,,Manual,N,2025-02-28,6,2,0,12,18,66.6666,0,1,0,,0,,0,,0,,0,,0,,0
dw,fact,member_care_call_log,"Y, AUTO(ENCODE)",AUTO(KEY(call_id)),AUTO(SORTKEY),5000,,0,,0.76,3052478,1.03,3023352,29126,0.0095,,Automatic,N,2025-03-06,0,168,0,117,117,100.0000,0,1,3,,0,,0,,0,,0,,0,,0
dw,stage,sales_flash_digital,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),150,,0,,0.00,3038373,,3038373,0,0.0000,,,,,,8,0,19,19,100.0000,0,0,0,703200823,20,,0,,0,,0,,0,,0
dw,public,hb_subscription_kpi_t1,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,2994651,1.01,2994651,0,0.0000,,,,,,1,0,2,2,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,hb_subscription_kpi_t2,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),0,,0,,0.00,2994651,1.01,2994651,0,0.0000,,,,,,1,0,3,3,100.0000,0,1,0,,0,,0,,0,,0,,0,,0
dw,public,guid_user_q4_metrics_review_sridurga,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,2919407,,2919407,0,0.0000,,,,,,1,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,connected_machine_test,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),3000,,0,,100.00,2860719,,1430728,1429991,0.4998,,Automatic,N,2025-03-05,1,767,0,112,122,91.8032,0,0,8,702758401,290,,0,,0,,0,,0,,0
dw,stage,asp_sales_data,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,2730671,,2730671,0,0.0000,,,,,,9,0,8,8,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,user_experiment_info_19000101,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,2692503,1.01,2692503,0,0.0000,0.00,,,,,1,0,2,3,66.6666,0,1,1,,0,,0,,0,,0,,0,,0
dw,public,q4_metrics_day_sridurga1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,2672764,,2672764,0,0.0000,,,,,,1,0,15,15,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,public,q4_metrics_guid_sridurga1,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),512,,0,,0.00,2672764,,2672764,0,0.0000,,,,,,1,0,15,15,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,fact,product_consumption,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY(month_start_date_id)),18,none,1,100.00,100.00,2652900,,884412,1768488,0.6666,0.00,Automatic,N,2025-03-06,0,193,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,ipl_allocation_c2,"Y, AUTO(ENCODE)",AUTO(KEY(customer_number)),,25,,0,,0.00,2606492,1.67,2606492,0,0.0000,,,,,,6,0,8,8,100.0000,0,1,0,703208975,24,,0,,0,,0,,0,,0
dw,fact,marketing_acquisition,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),2000,,0,,5.16,2597504,,2485435,112069,0.0431,,Automatic,N,2025-03-05,1,151,0,14,14,100.0000,0,0,7,,0,,0,,0,,0,,0,,0
dw,public,onboarding_jv_clone_2022,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,2462640,,2462640,0,0.0000,,,,,,1,0,15,22,68.1818,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,pos_combine_all,"Y, AUTO(ENCODE)",EVEN,customer_number,72,none,3,0.00,0.00,2403145,,2403145,0,0.0000,0.00,,,,,4,0,1,8,12.5000,0,0,0,,0,,0,,0,,0,,0,,0
dw,cricut_dw,dim_mat_material,Y,KEY(mat_material_id),material_name,512,zstd,1,2.91,6.01,2330517,1.01,2330175,342,0.0001,0.00,,,,,139,0,12,12,100.0000,1,1,0,,0,,0,,0,,0,,0,,0
dw,analytics,selligent_holiday_experiment_control,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,2.72,2324163,,2324163,0,0.0000,,Manual,N,2025-02-28,6,11,0,2,2,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,asp_sales_data_sku,"Y, AUTO(ENCODE)",AUTO(KEY(long_sku)),,54,,0,,0.00,2305336,1.11,2305336,0,0.0000,,,,,,6,0,6,6,100.0000,0,1,0,702900113,15,,0,,0,702901858,5,702900374,6,,0
dw,stage,asp_base_data_sku,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),54,,0,,0.00,2305336,,2305336,0,0.0000,,,,,,4,0,3,3,100.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,dtc_pr_adj_all_product_adjustments_pivoted,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,2281990,,2281990,0,0.0000,,,,,,5,0,7,7,100.0000,0,0,0,703342986,7,,0,,0,,0,,0,,0
dw,stage,user_events_app_used_country,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY),65535,,0,,0.00,2249240,1.01,2249240,0,0.0000,,,,,,3,0,4,4,100.0000,0,1,2,,0,,0,,0,,0,,0,,0
dw,public,user_project_cut_activity,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),0,,0,,0.00,2160375,,2160375,0,0.0000,,,,,,5,0,2,3,66.6666,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,cust_sku_list,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),18,,0,,0.00,2154360,,2154360,0,0.0000,,,,,,4,0,4,5,80.0000,0,0,0,,0,,0,,0,,0,,0,,0
dw,stage,user_experiment_info_20240701,"Y, AUTO(ENCODE)",AUTO(KEY(user_id)),AUTO(SORTKEY(user_id)),65535,none,1,0.00,0.00,2045176,1.01,2045176,0,0.0000,0.00,,,,,1,0,2,3,66.6666,0,1,1,,0,,0,,0,,0,,0,,0
dw,stage,ipl_combine_accounts,"Y, AUTO(ENCODE)",AUTO(EVEN),AUTO(SORTKEY),100,,0,,0.00,2031359,,2031359,0,0.0000,,,,,,8,0,15,17,88.2352,0,0,0,703209627,4,,0,,0,,0,,0,,0
