dbname,query_date,query_hour,select_count,select_duration_secs,cursor_count,cursor_duration_secs,unload_count,unload_duration_secs,copy_count,copy_duration_secs,insert_count,insert_duration_secs,update_count,update_duration_secs,delete_count,delete_duration_secs,vacuum_count,vacuum_duration_secs,analyze_count,analyze_duration_secs,call_proc_count,call_proc_duration_secs,ddl_count,ddl_duration_secs,dcl_count,dcl_duration_secs,automv_count,automv_duration_secs,other_count,other_duration_secs
prd_statsig,2025-03-01,22,1,0.1,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.7
prd_statsig,2025-03-01,23,1,0.1,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,0.0,790,12.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,403,1.0
prd_statsig,2025-03-02,0,191,73.0,0,0.0,0,0.0,5,2.8,706,19059.6,54,6195.0,8482,20201.0,3515,462.1,978,857.7,0,0.0,1843,14316.8,0,0.0,0,0.0,9514,3967.2
prd_statsig,2025-03-02,1,34,13.3,0,0.0,0,0.0,2,2.5,188,1190.8,11,844.1,1028,2095.4,1350,41.5,518,715.7,0,0.0,343,8619.5,0,0.0,0,0.0,1278,702.5
prd_statsig,2025-03-02,2,2,12.9,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0,1,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.9
prd_statsig,2025-03-02,3,0,0.0,0,0.0,0,0.0,3,10.4,0,0.0,0,0.0,3,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,4.0
prd_statsig,2025-03-02,4,58,15.1,0,0.0,0,0.0,2,3.5,273,5434.0,17,2690.9,152,32.1,0,0.0,322,225.5,0,0.0,322,5418.5,0,0.0,0,0.0,311,401.9
prd_statsig,2025-03-02,5,48,12.9,0,0.0,0,0.0,2,1.3,301,3732.6,0,0.0,1059,1344.5,2252,115.4,298,203.1,0,0.0,337,3229.9,0,0.0,0,0.0,1537,808.1
prd_statsig,2025-03-02,6,0,0.0,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,8,1.6
prd_statsig,2025-03-02,7,0,0.0,0,0.0,0,0.0,1,16.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.9,8,1.2
prd_statsig,2025-03-02,8,5,15.8,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,2.2
prd_statsig,2025-03-02,9,2,0.5,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.8
prd_statsig,2025-03-02,10,2,2.8,0,0.0,0,0.0,1,2.1,0,0.0,0,0.0,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,6.1
prd_statsig,2025-03-02,11,80,11.6,0,0.0,0,0.0,2,3.8,190,448.6,8,2450.2,1,1.8,0,0.0,383,256.3,0,0.0,383,10063.0,0,0.0,0,0.0,276,513.7
prd_statsig,2025-03-02,12,2,0.1,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.6
prd_statsig,2025-03-02,13,5,51.4,0,0.0,0,0.0,1,1.4,0,0.0,0,0.0,1,0.1,0,0.0,150,299.3,0,0.0,15,0.0,0,0.0,0,0.0,4,1.7
prd_statsig,2025-03-02,14,2,15.6,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,53,62.4,900,19.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,424,47.2
prd_statsig,2025-03-02,15,132,105.8,0,0.0,0,0.0,5,260.3,748,57414.1,43,1051.6,370,653.4,0,0.0,818,520.3,0,0.0,868,69999.5,0,0.0,0,0.0,799,7772.3
prd_statsig,2025-03-02,16,0,0.0,0,0.0,0,0.0,1,1.8,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.5
prd_statsig,2025-03-02,17,0,0.0,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0,239,210.0,918,233.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,394,174.7
prd_statsig,2025-03-02,18,2,2.4,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.2
prd_statsig,2025-03-02,19,0,0.0,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,1028,979.9,2017,33.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1387,515.4
prd_statsig,2025-03-02,20,3,14.5,0,0.0,0,0.0,1,1.8,1,10.3,0,0.0,53,72.8,124,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,27.9
prd_statsig,2025-03-02,21,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,0.1,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0
prd_statsig,2025-03-02,22,1,0.1,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,1,0.1,520,10.3,206,91.3,0,0.0,0,0.0,0,0.0,0,0.0,262,0.9
prd_statsig,2025-03-02,23,1,0.0,0,0.0,0,0.0,1,1.7,0,0.0,0,0.0,53,33.8,620,10.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,271,25.7
prd_statsig,2025-03-03,0,248,79.2,0,0.0,0,0.0,5,9.3,887,21665.0,69,12522.4,668,329.6,777,26.1,1206,1845.7,0,0.0,2245,56921.8,0,0.0,0,0.0,1555,4591.4
prd_statsig,2025-03-03,1,91,27.7,0,0.0,0,0.0,2,2.7,215,1637.7,11,1200.6,8339,24301.8,4257,328.8,744,2593.3,0,0.0,445,21694.0,0,0.0,0,0.0,9127,3753.6
prd_statsig,2025-03-03,2,2,13.3,0,0.0,0,0.0,1,0.7,0,0.0,0,0.0,1,0.1,6,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.9
prd_statsig,2025-03-03,3,0,0.0,0,0.0,0,0.0,3,6.5,0,0.0,0,0.0,3,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,3.8
prd_statsig,2025-03-03,4,58,22.4,0,0.0,0,0.0,2,2.5,273,9710.9,17,2903.2,152,19.5,0,0.0,322,258.7,0,0.0,322,5777.1,0,0.0,0,0.0,311,456.3
prd_statsig,2025-03-03,5,48,16.4,0,0.0,0,0.0,2,2.8,301,3710.2,0,0.0,695,912.6,1462,127.3,298,206.4,0,0.0,337,3402.5,0,0.0,0,0.0,1076,714.9
prd_statsig,2025-03-03,6,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,8,10.2
prd_statsig,2025-03-03,7,0,0.0,0,0.0,0,0.0,1,202.7,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.5,8,4.5
prd_statsig,2025-03-03,8,4,16.0,0,0.0,0,0.0,1,39.5,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,2.0
prd_statsig,2025-03-03,9,3,1.5,0,0.0,0,0.0,1,2.1,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,1.9
prd_statsig,2025-03-03,10,2,2.8,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,6.4
prd_statsig,2025-03-03,11,81,104.7,0,0.0,0,0.0,2,4.3,190,762.6,8,2596.6,1,0.3,0,0.0,383,324.4,0,0.0,383,17598.2,0,0.0,0,0.0,280,454.0
prd_statsig,2025-03-03,12,2,0.1,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,3.4
prd_statsig,2025-03-03,13,7,48.5,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,21,0.1,0,0.0,0,0.0,4,1.6
prd_statsig,2025-03-03,14,155,47.7,0,0.0,0,0.0,4,1.6,773,4306.9,50,1640.0,2330,3884.7,3500,486.2,917,480.3,0,0.0,982,4042.7,0,0.0,0,0.0,3324,2039.8
prd_statsig,2025-03-03,15,131,119.7,0,0.0,0,0.0,5,9.7,742,99962.5,44,20409.2,362,2157.5,254,13.2,1157,1007.9,0,0.0,1257,47240.4,0,0.0,0,0.0,1005,41861.9
prd_statsig,2025-03-03,16,51,14.6,0,0.0,0,0.0,0,0.0,88,1290.0,10,417.6,53,132.5,0,0.0,648,967.8,0,0.0,702,14446.7,0,0.0,0,0.0,370,309.1
prd_statsig,2025-03-03,17,0,0.0,0,0.0,0,0.0,1,1.7,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,2.2
prd_statsig,2025-03-03,18,2,2.7,0,0.0,0,0.0,1,4.1,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,3.7
prd_statsig,2025-03-03,19,1,0.0,0,0.0,0,0.0,1,3.8,1,0.1,0,0.0,1,0.5,0,0.0,104,25.4,0,0.0,104,1556.5,0,0.0,0,0.0,55,59.0
prd_statsig,2025-03-03,20,5,16.1,0,0.0,0,0.0,0,0.0,2,13.5,0,0.0,1452,2416.1,3020,2416.6,318,567.8,0,0.0,318,11217.2,0,0.0,0,0.0,2207,1537.5
prd_statsig,2025-03-03,21,2,0.1,0,0.0,0,0.0,1,4.3,1,0.1,0,0.0,1,1.5,20,0.7,58,204.3,0,0.0,58,1393.8,0,0.0,0,0.0,24,26.5
prd_statsig,2025-03-03,22,1,0.1,0,0.0,0,0.0,1,1.5,0,0.0,0,0.0,1,0.0,4,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.1
prd_statsig,2025-03-03,23,1,0.0,0,0.0,0,0.0,1,1.4,0,0.0,0,0.0,53,93.5,106,4.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,36.3
prd_statsig,2025-03-04,0,305,102.2,0,0.0,0,0.0,6,115.7,1086,15916.8,40,10073.5,318,701.5,0,0.0,1230,1229.5,0,0.0,2478,44841.3,0,0.0,0,0.0,1135,10983.8
prd_statsig,2025-03-04,1,67,95.2,0,0.0,0,0.0,2,5.2,286,17503.9,28,13308.1,164,1912.1,0,0.0,469,2651.9,0,0.0,645,96885.5,0,0.0,0,0.0,482,808.8
prd_statsig,2025-03-04,2,32,25.9,0,0.0,0,0.0,0,0.0,28,724.9,0,0.0,76,248.0,148,29.8,193,914.6,0,0.0,193,13354.0,0,0.0,0,0.0,138,302.7
prd_statsig,2025-03-04,3,0,0.0,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,87,501.5,214,55.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115,169.7
prd_statsig,2025-03-04,4,58,11.1,0,0.0,0,0.0,3,5.8,267,7652.1,17,2929.7,1371,6975.9,1864,290.6,318,298.6,0,0.0,318,5377.7,0,0.0,0,0.0,1820,1224.1
prd_statsig,2025-03-04,5,30,13.9,0,0.0,0,0.0,2,2.2,295,3205.2,0,0.0,349,1490.1,410,216.9,294,208.0,0,0.0,333,3558.4,0,0.0,0,0.0,603,607.5
prd_statsig,2025-03-04,6,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,8,1.4
prd_statsig,2025-03-04,7,0,0.0,0,0.0,0,0.0,1,111.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.6,8,1.2
prd_statsig,2025-03-04,8,4,12.5,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,2365,11921.7,953,185.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2551,2546.1
prd_statsig,2025-03-04,9,2,0.4,0,0.0,0,0.0,1,2.3,0,0.0,0,0.0,803,2091.6,1409,72.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1028,930.1
prd_statsig,2025-03-04,10,2,2.6,0,0.0,0,0.0,1,5.4,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,5.8
prd_statsig,2025-03-04,11,61,9.6,0,0.0,0,0.0,2,3.1,187,162.7,8,2968.5,1,0.5,0,0.0,380,251.0,0,0.0,380,16222.3,0,0.0,0,0.0,273,458.8
prd_statsig,2025-03-04,12,2,0.1,0,0.0,0,0.0,1,2.7,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.4
prd_statsig,2025-03-04,13,14,7663.2,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,45,0.1,0,0.0,0,0.0,4,15.8
prd_statsig,2025-03-04,14,101,292.8,0,0.0,0,0.0,4,25.6,660,17245.6,45,5702.5,333,7177.7,0,0.0,833,656.9,0,0.0,998,32200.2,0,0.0,0,0.0,765,15429.4
prd_statsig,2025-03-04,15,164,64.9,0,0.0,0,0.0,8,9.6,834,100013.4,28,18150.6,232,347.2,0,0.0,701,289.5,0,0.0,934,25894.1,0,0.0,0,0.0,697,72082.0
prd_statsig,2025-03-04,16,50,283.5,0,0.0,0,0.0,1,1.9,431,106725.9,47,22198.2,297,1255.2,0,0.0,705,495.6,0,0.0,810,167996.2,0,0.0,0,0.0,648,11808.4
prd_statsig,2025-03-04,17,68,375.1,0,0.0,0,0.0,1,0.8,157,77225.0,0,0.0,34,128.6,0,0.0,141,140.1,0,0.0,219,143271.8,0,0.0,0,0.0,139,42701.3
prd_statsig,2025-03-04,18,9,314.5,0,0.0,0,0.0,1,8.9,107,34673.6,11,20598.2,2,2.9,0,0.0,157,172.8,0,0.0,231,101350.7,0,0.0,0,0.0,126,41665.8
prd_statsig,2025-03-04,19,8,8.3,0,0.0,0,0.0,1,2.5,75,59317.3,8,3176.8,64,14.4,0,0.0,225,228.7,0,0.0,255,124502.1,0,0.0,0,0.0,231,457.9
prd_statsig,2025-03-04,20,34,84.7,0,0.0,0,0.0,1,1.9,147,36161.8,0,0.0,153,48.0,0,0.0,236,171.7,0,0.0,236,34694.2,0,0.0,0,0.0,237,249.2
prd_statsig,2025-03-04,21,0,0.0,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,5.7
prd_statsig,2025-03-04,22,1,0.1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,0.0,56,339.6,767,3195.9,0,0.0,0,0.0,0,0.0,0,0.0,29,40.3
prd_statsig,2025-03-04,23,68,3.6,0,0.0,0,0.0,2,1.6,227,510.6,0,0.0,2011,3907.1,4564,880.2,415,208.4,0,0.0,433,7984.5,0,0.0,0,0.0,3136,2095.7
prd_statsig,2025-03-05,0,271,588.9,0,0.0,0,0.0,5,21.6,916,16829.7,54,6302.1,1478,2413.7,2676,2831.3,1376,1304.8,0,0.0,2254,32333.9,0,0.0,0,0.0,2658,5524.5
prd_statsig,2025-03-05,1,34,11.5,0,0.0,0,0.0,2,1.7,188,1091.6,11,820.2,746,1703.5,1150,70.6,516,2113.7,0,0.0,343,9005.8,0,0.0,0,0.0,959,795.3
prd_statsig,2025-03-05,2,3,25.7,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,0.5,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.9
prd_statsig,2025-03-05,3,0,0.0,0,0.0,0,0.0,3,7.7,0,0.0,0,0.0,3,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,8.9
prd_statsig,2025-03-05,4,58,17.4,0,0.0,0,0.0,3,6.6,273,9140.5,17,2376.2,153,22.5,0,0.0,322,287.1,0,0.0,322,5670.9,0,0.0,0,0.0,315,417.3
prd_statsig,2025-03-05,5,74,18.3,0,0.0,0,0.0,2,2.2,356,4334.6,0,0.0,484,483.5,739,2399.6,366,207.2,0,0.0,373,5743.9,0,0.0,0,0.0,776,587.3
prd_statsig,2025-03-05,6,0,0.0,0,0.0,0,0.0,1,1.3,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,8,1.3
prd_statsig,2025-03-05,7,0,0.0,0,0.0,0,0.0,1,1.8,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.9,8,2.6
prd_statsig,2025-03-05,8,4,17.0,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,2.2
prd_statsig,2025-03-05,9,2,0.6,0,0.0,0,0.0,1,1.5,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,6.4
prd_statsig,2025-03-05,10,2,3.7,0,0.0,0,0.0,1,2.7,0,0.0,0,0.0,1,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,7.1
prd_statsig,2025-03-05,11,84,109.7,0,0.0,0,0.0,2,3.0,193,880.4,0,0.0,1,0.6,0,0.0,388,262.0,0,0.0,388,4549.2,0,0.0,0,0.0,277,1535.1
prd_statsig,2025-03-05,12,2,0.1,0,0.0,0,0.0,1,2.7,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,3.3
prd_statsig,2025-03-05,13,7,119.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,21,0.1,0,0.0,0,0.0,4,3.1
prd_statsig,2025-03-05,14,236,389.9,0,0.0,0,0.0,6,7.8,1095,14165.1,55,5399.3,486,748.2,0,0.0,1471,1006.6,0,0.0,1640,30552.9,0,0.0,0,0.0,1352,2549.8
prd_statsig,2025-03-05,15,83,18.9,0,0.0,0,0.0,5,15.3,434,170580.5,10,156.0,121,109.7,0,0.0,270,283.1,0,0.0,431,80517.3,0,0.0,0,0.0,310,98931.6
prd_statsig,2025-03-05,16,103,290.5,0,0.0,0,0.0,1,3.1,498,29241.0,39,5443.8,345,1413.9,0,0.0,645,444.8,0,0.0,645,51247.5,0,0.0,0,0.0,652,1042.0
prd_statsig,2025-03-05,17,0,0.0,0,0.0,0,0.0,1,1.5,0,0.0,0,0.0,45,57.4,142,22.1,0,0.0,0,0.0,36,0.1,0,0.0,0,0.0,79,78.9
prd_statsig,2025-03-05,18,4,3.5,0,0.0,0,0.0,1,1.3,1,1.8,0,0.0,2875,5701.1,5214,264.3,107,18.7,0,0.0,107,1462.9,0,0.0,0,0.0,3820,2618.2
prd_statsig,2025-03-05,19,0,0.0,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0,1,0.0,6,14.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,13.6
prd_statsig,2025-03-05,20,13,14.5,0,0.0,0,0.0,1,1.4,5,16.7,0,0.0,33,103.2,2,0.1,380,165.8,0,0.0,380,790.5,0,0.0,0,0.0,224,187.1
prd_statsig,2025-03-05,21,80,8.1,0,0.0,0,0.0,2,1.4,166,1308.3,8,1412.9,1,1.3,2,0.0,369,306.0,0,0.0,369,12851.2,0,0.0,0,0.0,259,1192.2
prd_statsig,2025-03-05,22,43,1.3,0,0.0,0,0.0,2,1.8,37,16.7,13,93.7,1,0.1,2,1.6,326,104.8,0,0.0,326,2956.4,0,0.0,0,0.0,218,151.4
prd_statsig,2025-03-05,23,1,0.0,0,0.0,0,0.0,1,1.6,0,0.0,0,0.0,1,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,2.7
prd_statsig,2025-03-06,0,249,182.9,0,0.0,0,0.0,5,5.2,933,21987.6,55,7738.5,432,219.4,4,0.3,1353,1942.0,0,0.0,2305,33897.9,0,0.0,0,0.0,1245,5473.1
prd_statsig,2025-03-06,1,51,33.6,0,0.0,0,0.0,2,3.2,223,4481.9,11,823.6,1989,2789.7,3690,444.0,313,605.4,0,0.0,367,13282.1,0,0.0,0,0.0,2731,1337.7
prd_statsig,2025-03-06,2,1,7.3,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.3
prd_statsig,2025-03-06,3,1,6.9,0,0.0,0,0.0,1,4.1,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,19.8
prd_statsig,2025-03-06,4,60,25.6,0,0.0,0,0.0,4,11.9,273,7348.5,17,3352.2,154,35.3,0,0.0,322,352.2,0,0.0,322,6081.5,0,0.0,0,0.0,319,438.6
prd_statsig,2025-03-06,5,76,40.2,0,0.0,0,0.0,2,4.1,353,10957.2,0,0.0,151,43.8,0,0.0,366,221.9,0,0.0,379,7570.5,0,0.0,0,0.0,341,1750.1
prd_statsig,2025-03-06,6,0,0.0,0,0.0,0,0.0,1,1.7,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,8,1.7
prd_statsig,2025-03-06,7,0,0.0,0,0.0,0,0.0,1,30.4,0,0.0,0,0.0,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.2,8,7.6
prd_statsig,2025-03-06,8,4,18.0,0,0.0,0,0.0,1,189.9,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,2.2
prd_statsig,2025-03-06,9,2,0.7,0,0.0,0,0.0,1,1.9,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,2.0
prd_statsig,2025-03-06,10,4,3.5,0,0.0,0,0.0,1,58.4,1,2.3,0,0.0,1,2.8,0,0.0,192,71.4,0,0.0,192,1237.1,0,0.0,0,0.0,115,159.4
prd_statsig,2025-03-06,11,75,13.8,0,0.0,0,0.0,2,6.0,190,6467.1,0,0.0,1,1.7,0,0.0,388,269.6,0,0.0,388,5596.6,0,0.0,0,0.0,273,2589.8
prd_statsig,2025-03-06,12,2,0.1,0,0.0,0,0.0,1,2.4,0,0.0,0,0.0,1,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,2.7
prd_statsig,2025-03-06,13,7,147.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0,1,1.6,0,0.0,0,0.0,0,0.0,21,0.1,0,0.0,0,0.0,4,2.8
prd_statsig,2025-03-06,14,295,125.0,0,0.0,0,0.0,9,29.3,1202,47171.9,41,3260.5,445,1218.3,0,0.0,1373,735.1,0,0.0,1611,48683.2,0,0.0,0,0.0,1301,10857.7
prd_statsig,2025-03-06,15,31,10.5,0,0.0,0,0.0,4,29.7,186,137110.8,25,28357.8,56,46.1,0,0.0,301,153.5,0,0.0,416,148284.6,0,0.0,0,0.0,275,431.4
prd_statsig,2025-03-06,16,71,35.4,0,0.0,0,0.0,1,4.1,293,109912.6,29,10296.6,83,316.8,0,0.0,428,310.1,0,0.0,428,77970.8,0,0.0,0,0.0,361,13567.9
prd_statsig,2025-03-06,17,9,32.5,0,0.0,0,0.0,1,15.5,24,24360.4,0,0.0,23,125.6,0,0.0,0,0.0,0,0.0,4,0.0,0,0.0,0,0.0,31,33.6
sys:internal,2025-02-27,0,13,16.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.0
sys:internal,2025-02-27,1,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0
sys:internal,2025-02-27,5,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0
sys:internal,2025-02-27,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,4,0.0
sys:internal,2025-02-27,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.7,4,0.0
sys:internal,2025-02-27,8,2,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0
sys:internal,2025-02-27,9,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.4
sys:internal,2025-02-27,10,2,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,8.6
sys:internal,2025-02-27,11,2,84.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0
sys:internal,2025-02-27,12,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0
sys:internal,2025-02-27,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1
sys:internal,2025-02-27,18,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.0
sys:internal,2025-02-27,20,1,0.2,0,0.0,0,0.0,0,0.0,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.1
sys:internal,2025-02-27,22,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0
sys:internal,2025-02-27,23,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0
sys:internal,2025-02-28,0,13,9.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.0
sys:internal,2025-02-28,1,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0
sys:internal,2025-02-28,5,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0
sys:internal,2025-02-28,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,4,0.0
