workload_exec_hour,service_class_category,service_class,queue_name,concurrency_scaling_status,dbname,query_type,total_query_count,completed_query_count,user_aborted_count,wlm_evicted_count,total_est_peak_mem_gb,total_disk_spill_count,total_compile_count,total_disk_spill_gb,total_query_alert_count,total_called_proc_count,avg_query_execution_time_secs,max_query_execution_time_secs,total_query_execution_time_secs,avg_compile_time_secs,max_compile_time_secs,total_compile_time_secs,avg_query_queue_time_secs,max_query_queue_time_secs,total_query_queue_time_secs,avg_actual_execution_time_secs,total_actual_execution_time_secs,total_query_cpu_time_secs,total_cs_usage_limit_count,total_scan_row_count,total_return_row_count,total_nl_join_row_count
2025-02-27 14:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,14,14,0,0,0.1506,0,0,0.0000,0,0,2.195960,2.906917,30.743440,0.000428,0.001000,0.006000,0.000000,0.000000,0.000000,2.195531,30.737440,40.000000,0,8473,0,0
2025-02-27 14:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,1,1,0,0,0.0118,0,0,0.0000,0,0,1.848175,1.848175,1.848175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848175,1.848175,1.000000,0,1024,0,0
2025-02-27 14:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,1,1,0,0,0.0039,0,0,0.0000,1,0,0.048156,0.048156,0.048156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048156,0.048156,0.000000,0,0,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,dev,UNLOAD,5,5,0,0,12.1113,0,5,0.0000,2,0,64.373033,131.319097,321.865166,7.445200,22.985000,37.226000,30.000000,92.000000,150.000000,26.927833,134.639166,631.000000,0,1039907454,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,1.9175,0,0,0.0000,0,0,103.332228,103.332228,103.332228,0.000000,0.000000,0.000000,77.000000,77.000000,77.000000,26.332228,26.332228,106.000000,0,3883055,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_data_lake,SELECT,4,4,0,0,0.0020,0,5,14.6729,3,0,222.772064,550.810469,891.088257,17.684250,35.874000,70.737000,152.750000,550.000000,611.000000,52.337814,209.351257,162.000000,0,1677914212,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,17,17,0,0,16.3930,4,2,4559.3349,11,0,1293.057457,11076.274796,21981.976785,0.650764,11.062000,11.063000,422.882352,2626.000000,7189.000000,869.524340,14781.913785,91910.000000,0,145351549572,0,3254040
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,10,10,0,0,11.7173,6,1,58.8789,9,0,1698.284575,4931.509779,16982.845759,0.021300,0.203000,0.213000,832.600000,3000.000000,8326.000000,865.663275,8656.632759,29738.000000,0,58932211963,0,25353343
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,OTHER,1,1,0,0,0.0039,0,0,0.0000,0,0,0.064584,0.064584,0.064584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064584,0.064584,0.000000,0,0,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,SELECT,7,6,1,0,0.1514,1,0,0.0000,4,0,11.161666,41.095192,78.131662,0.000285,0.001000,0.002000,6.142857,38.000000,43.000000,5.018523,35.129662,263.000000,0,1608966650,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,3,3,0,0,23.9180,3,8,1040.2344,3,0,2130.161743,2710.014006,6390.485231,35.028000,35.066000,105.084000,1389.666666,1839.000000,4169.000000,705.467077,2116.401231,8958.000000,0,37798705889,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,7,7,0,0,5.0137,0,0,0.0000,4,0,54.130366,292.422796,378.912567,0.000142,0.001000,0.001000,48.571428,270.000000,340.000000,5.558795,38.911567,101.000000,0,160787574,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,1,1,0,0,0.0049,0,0,0.0000,0,0,296.476768,296.476768,296.476768,0.000000,0.000000,0.000000,296.000000,296.000000,296.000000,0.476768,0.476768,0.000000,0,0,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,1,1,0,0,0.0147,0,0,0.0000,0,0,2.749372,2.749372,2.749372,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.749372,1.749372,1.000000,0,8192,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,1,1,0,0,0.0039,0,0,0.0000,1,0,0.346300,0.346300,0.346300,0.001000,0.001000,0.001000,0.000000,0.000000,0.000000,0.345300,0.345300,1.000000,0,210108,0,0
2025-02-27 15:00:00,Auto WLM,100,Default queue,main,prd_statsig,SELECT,1,1,0,0,0.0000,0,1,0.0000,1,0,23.809766,23.809766,23.809766,4.559000,4.559000,4.559000,0.000000,0.000000,0.000000,19.250766,19.250766,1.000000,0,0,0,0
2025-02-27 15:00:00,SQA,14,Short query queue,main,prd_data_lake,SELECT,4,4,0,0,0.0020,0,0,0.0000,0,0,0.051492,0.065542,0.205968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051492,0.205968,0.000000,0,0,0,0
2025-02-27 15:00:00,SQA,14,Short query queue,main,prd_dw,CTAS,4,2,0,2,0.0732,2,0,0.0000,3,0,11.202016,23.085572,44.808067,0.000250,0.001000,0.001000,0.000000,0.000000,0.000000,11.201766,44.807067,29.000000,0,106161665,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,2.2544,0,0,0.0000,0,0,260.200498,260.200498,260.200498,0.000000,0.000000,0.000000,228.000000,228.000000,228.000000,32.200498,32.200498,118.000000,0,4656654,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,10,10,0,0,8.0664,4,0,69.5283,5,0,252.856060,919.681587,2528.560601,0.000400,0.001000,0.004000,115.900000,717.000000,1159.000000,136.955660,1369.556601,7316.000000,0,6924486075,0,3783179
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_dw,DELETE,2,2,0,0,0.0605,0,0,0.0000,1,0,2.934266,3.527314,5.868532,0.000500,0.001000,0.001000,0.000000,0.000000,0.000000,2.933766,5.867532,2.000000,0,5102024,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,5,5,0,0,5.1865,4,0,5.1494,4,0,1727.325273,3180.233422,8636.626365,0.000600,0.001000,0.003000,247.800000,789.000000,1239.000000,1479.524673,7397.623365,39212.000000,0,8686194266,0,6677769
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,44,44,0,0,65.7539,10,18,2837.6269,44,0,668.831564,20110.585539,29428.588852,0.651363,21.897000,28.660000,102.977272,931.000000,4531.000000,565.202928,24868.928852,52265.000000,0,98829649502,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,6,6,0,0,0.0821,0,0,0.0000,1,0,35.937042,147.880244,215.622254,0.000500,0.001000,0.003000,24.166666,145.000000,145.000000,11.769875,70.619254,193.000000,0,95050441,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,4,4,0,0,0.0274,0,0,0.0000,0,0,2.165119,5.012570,8.660479,0.000250,0.001000,0.001000,0.000000,0.000000,0.000000,2.164869,8.659479,5.000000,0,156672,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,CTAS,146,146,0,0,11.3701,6,86,0.0195,69,0,10.451723,198.086651,1525.951667,2.096863,34.837000,306.142000,2.219178,168.000000,324.000000,6.135682,895.809667,938.000000,0,35406626819,0,332058
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,29,29,0,0,0.1211,0,4,0.0000,10,0,0.889802,4.422656,25.804261,0.310034,4.354000,8.991000,0.068965,2.000000,2.000000,0.510802,14.813261,4.000000,0,1527545,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,INSERT,46,46,0,0,1.4520,0,4,0.0000,13,0,9.606043,153.465132,441.878008,0.145152,6.498000,6.677000,6.500000,151.000000,299.000000,2.960891,136.201008,98.000000,0,261606108,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,OTHER,3,3,0,0,0.0117,0,0,0.0000,0,0,0.069175,0.105803,0.207526,0.000666,0.001000,0.002000,0.000000,0.000000,0.000000,0.068508,0.205526,0.000000,0,0,0,0
2025-02-27 16:00:00,Auto WLM,100,Default queue,main,prd_statsig,SELECT,54,54,0,0,0.3845,0,2,0.0000,8,0,0.844314,10.814843,45.592987,0.114296,6.158000,6.172000,0.000000,0.000000,0.000000,0.730018,39.420987,15.000000,0,47144072,0,0
2025-02-27 16:00:00,SQA,14,Short query queue,main,prd_dw,CTAS,3,1,0,2,0.0596,2,0,0.0000,1,0,14.094388,21.342245,42.283165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.094388,42.283165,157.000000,0,372956084,0,0
2025-02-27 16:00:00,SQA,14,Short query queue,main,prd_statsig,CTAS,8,8,0,0,0.1703,0,3,0.0000,5,0,4.828163,8.918062,38.625305,2.879000,7.849000,23.032000,0.000000,0.000000,0.000000,1.949163,15.593305,7.000000,0,3861758,0,0
2025-02-27 16:00:00,SQA,14,Short query queue,main,prd_statsig,SELECT,8,8,0,0,0.0986,0,2,0.0000,1,0,2.397725,4.274020,19.181801,1.034125,4.138000,8.273000,0.000000,0.000000,0.000000,1.363600,10.908801,4.000000,0,6366400,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,2.5610,0,0,0.0205,0,0,321.491434,321.491434,321.491434,0.000000,0.000000,0.000000,291.000000,291.000000,291.000000,30.491434,30.491434,151.000000,0,5194283,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,23,23,0,0,23.1376,5,0,9473.3047,9,0,1034.255568,12045.451344,23787.878077,0.000260,0.001000,0.006000,386.782608,1451.000000,8896.000000,647.472699,14891.872077,79466.000000,0,157969066639,0,9741471
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,DELETE,1,1,0,0,0.0039,0,0,0.0000,0,0,5.915140,5.915140,5.915140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.915140,5.915140,4.000000,0,39177216,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,13,13,0,0,25.6665,4,0,749.6787,6,0,589.549355,3094.560109,7664.141616,0.000307,0.001000,0.004000,168.076923,760.000000,2185.000000,421.472124,5479.137616,19108.000000,0,10337256429,0,1955780
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,OTHER,2,2,0,0,0.0078,0,0,0.0000,0,0,0.135633,0.196211,0.271267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135633,0.271267,0.000000,0,0,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,SELECT,4,4,0,0,0.0156,0,0,0.0000,0,0,0.052552,0.095562,0.210209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052552,0.210209,0.000000,0,0,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,2,2,0,0,2.7061,0,0,0.0000,2,0,815.226924,1585.006723,1630.453849,0.000000,0.000000,0.000000,793.500000,1543.000000,1587.000000,21.726924,43.453849,79.000000,0,668155820,0,0
2025-02-27 17:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,14,14,0,0,1.6465,0,0,0.0000,5,0,11.164002,54.955473,156.296038,0.000071,0.001000,0.001000,5.428571,54.000000,76.000000,5.735359,80.295038,31.000000,0,21250689,0,0
2025-02-27 17:00:00,SQA,14,Short query queue,main,prd_dw,CTAS,20,16,0,4,0.6270,4,0,1.2402,5,0,5.819208,25.540637,116.384160,0.008300,0.160000,0.166000,0.000000,0.000000,0.000000,5.810908,116.218160,238.000000,0,1793126310,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,2.6655,0,0,0.0000,0,0,161.424074,161.424074,161.424074,0.001000,0.001000,0.001000,128.000000,128.000000,128.000000,33.423074,33.423074,151.000000,0,5588645,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,9,9,0,0,6.8647,3,0,1.7275,3,0,949.813312,7379.965687,8548.319809,0.000222,0.001000,0.002000,22.333333,155.000000,201.000000,927.479756,8347.317809,5859.000000,0,32647503040,0,5095850
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_dw,DELETE,2,2,0,0,0.0215,0,1,0.0000,0,0,11.153824,13.679425,22.307649,0.053000,0.106000,0.106000,6.500000,13.000000,13.000000,4.600824,9.201649,78.000000,0,5643271744,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,4,4,0,0,3.5508,3,0,3630.4756,3,0,4668.033709,12139.532045,18672.134838,0.000750,0.001000,0.003000,35.000000,94.000000,140.000000,4633.032959,18532.131838,107336.000000,0,52694209799,0,3048317
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,34,34,0,0,2.2627,4,0,0.5264,34,0,71.640395,1508.072386,2435.773446,0.000382,0.001000,0.013000,64.147058,1503.000000,2181.000000,7.492954,254.760446,603.000000,0,16137204707,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,11,11,0,0,3.4160,0,0,0.1406,3,0,19.103315,97.337735,210.136470,0.000454,0.001000,0.005000,10.363636,79.000000,114.000000,8.739224,96.131470,195.000000,0,678273831,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,2,2,0,0,0.0107,0,0,0.0000,0,0,203.040873,404.244923,406.081746,0.000500,0.001000,0.001000,202.000000,403.000000,404.000000,1.040373,2.080746,2.000000,0,0,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,3,3,0,0,0.0235,0,0,0.0000,0,0,7.152484,16.779602,21.457453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.152484,21.457453,3.000000,0,143863,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,CTAS,16,16,0,0,0.4782,0,8,0.0000,8,0,209.887455,1627.710852,3358.199294,0.562625,4.861000,9.002000,204.625000,1624.000000,3274.000000,4.699830,75.197294,112.000000,0,22740098566,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,15,15,0,0,0.0586,0,4,0.0000,8,0,1.072772,2.532735,16.091586,0.025600,0.104000,0.384000,0.000000,0.000000,0.000000,1.047172,15.707586,6.000000,0,6541538,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,INSERT,29,29,0,0,1.2135,0,5,0.0000,6,0,123.110629,1611.635103,3570.208250,0.451137,5.032000,13.083000,120.241379,1609.000000,3487.000000,2.418112,70.125250,38.000000,0,226748887,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,OTHER,2,2,0,0,0.0078,0,0,0.0000,0,0,0.069134,0.095117,0.138269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069134,0.138269,0.000000,0,0,0,0
2025-02-27 18:00:00,Auto WLM,100,Default queue,main,prd_statsig,SELECT,8,8,0,0,0.0391,0,0,0.0000,1,0,0.235149,1.349183,1.881195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235149,1.881195,1.000000,0,109316802,0,0
2025-02-27 18:00:00,SQA,14,Short query queue,main,prd_statsig,CTAS,23,23,0,0,1.1586,3,3,0.0000,9,0,4.329003,13.294906,99.567083,0.660217,5.401000,15.185000,0.000000,0.000000,0.000000,3.668786,84.382083,33.000000,0,120223352,0,0
2025-02-27 18:00:00,SQA,14,Short query queue,main,prd_statsig,SELECT,11,11,0,0,0.1680,0,8,0.0000,0,0,4.253111,7.147454,46.784229,2.559545,4.182000,28.155000,0.000000,0.000000,0.000000,1.693566,18.629229,6.000000,0,154309,0,0
2025-02-27 18:00:00,,,result_cache,main,prd_statsig,SELECT,1,1,0,0,0.0000,0,0,0.0000,0,0,0.000139,0.000139,0.000139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000139,0.000139,0.000000,0,0,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,2.7935,0,0,0.0000,0,0,90.982159,90.982159,90.982159,0.000000,0.000000,0.000000,62.000000,62.000000,62.000000,28.982159,28.982159,143.000000,0,5820325,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,6,6,0,0,1.6260,1,1,6.7227,2,0,1607.972807,5191.098045,9647.836843,0.614666,3.686000,3.688000,1475.333333,4469.000000,8852.000000,132.024807,792.148843,4073.000000,0,3580970413,0,5492692
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,2,2,0,0,9.9883,2,5,2114.7012,2,0,10732.025333,12794.733157,21464.050666,19.013500,38.026000,38.027000,1376.000000,2721.000000,2752.000000,9337.011833,18674.023666,111749.000000,0,8728098264,0,2051215
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_dw,OTHER,1,1,0,0,0.0039,0,1,0.0000,0,0,19.632060,19.632060,19.632060,19.589000,19.589000,19.589000,0.000000,0.000000,0.000000,0.043060,0.043060,0.000000,0,0,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_dw,SELECT,2,2,0,0,0.0078,0,1,0.0000,0,0,0.071553,0.127966,0.143107,0.054500,0.109000,0.109000,0.000000,0.000000,0.000000,0.017053,0.034107,0.000000,0,0,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,3,3,0,0,0.0537,0,0,0.0000,1,0,1.911500,3.738270,5.734502,0.000333,0.001000,0.001000,1.333333,3.000000,4.000000,0.577834,1.733502,0.000000,0,0,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,15,15,0,0,0.1065,12,0,0.7305,0,0,2.643726,3.736306,39.655897,0.000200,0.001000,0.003000,0.666666,2.000000,10.000000,1.976859,29.652897,52.000000,0,5194,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,1,1,0,0,0.0157,0,0,0.0000,0,0,7.011720,7.011720,7.011720,0.001000,0.001000,0.001000,2.000000,2.000000,2.000000,5.010720,5.010720,1.000000,0,49513,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_statsig,CTAS,9,9,0,0,6.5547,0,62,0.3066,8,0,1525.699361,4487.322445,13731.294250,3.070000,12.562000,27.630000,1501.444444,4442.000000,13513.000000,21.184916,190.664250,400.000000,0,53634262,0,28803369
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,13,13,0,0,0.0508,0,0,0.0000,2,0,0.808399,1.778559,10.509191,0.000307,0.001000,0.004000,0.000000,0.000000,0.000000,0.808091,10.505191,5.000000,0,1529581,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_statsig,INSERT,13,13,0,0,0.9180,1,1,0.0000,2,0,8.430432,50.765447,109.595620,0.403769,5.244000,5.249000,4.692307,41.000000,61.000000,3.334355,43.346620,26.000000,0,12525030,0,0
2025-02-27 19:00:00,Auto WLM,100,Default queue,main,prd_statsig,SELECT,7,7,0,0,0.0000,0,0,0.0000,2,0,0.605212,1.673734,4.236489,0.000142,0.001000,0.001000,0.000000,0.000000,0.000000,0.605069,4.235489,3.000000,0,0,0,0
2025-02-27 19:00:00,SQA,14,Short query queue,main,prd_dw,CTAS,1,1,0,0,0.0400,0,0,0.0000,0,0,1.092446,1.092446,1.092446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.092446,1.092446,0.000000,0,0,0,0
2025-02-27 19:00:00,SQA,14,Short query queue,main,prd_statsig,CTAS,26,26,0,0,0.5186,2,14,0.0000,6,0,3.923681,17.110017,102.015707,1.220000,6.327000,31.720000,0.000000,0.000000,0.000000,2.703681,70.295707,62.000000,0,82014482,0,0
2025-02-27 19:00:00,SQA,14,Short query queue,main,prd_statsig,SELECT,8,8,0,0,0.0779,0,0,0.0000,2,0,1.072301,3.062077,8.578409,0.000125,0.001000,0.001000,0.000000,0.000000,0.000000,1.072176,8.577409,3.000000,0,3484313,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,2.8618,0,0,2.3145,0,0,960.274515,960.274515,960.274515,0.000000,0.000000,0.000000,928.000000,928.000000,928.000000,32.274515,32.274515,181.000000,0,5951880,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,1,1,0,0,8.4927,1,5,1581.3281,1,0,6381.865930,6381.865930,6381.865930,11.951000,11.951000,11.951000,2674.000000,2674.000000,2674.000000,3695.914930,3695.914930,10919.000000,0,5992992917,0,370730280
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,1,1,0,0,1.6846,1,0,0.9551,1,0,8004.100847,8004.100847,8004.100847,0.001000,0.001000,0.001000,4143.000000,4143.000000,4143.000000,3861.099847,3861.099847,36507.000000,0,1298505980,0,1965746
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,1,1,0,0,0.0117,0,0,0.0000,1,0,1642.108167,1642.108167,1642.108167,0.001000,0.001000,0.001000,1640.000000,1640.000000,1640.000000,2.107167,2.107167,1.000000,0,0,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,18,18,0,0,0.3900,0,0,0.5010,0,0,89.717510,1544.629217,1614.915191,0.000166,0.001000,0.003000,87.388888,1542.000000,1573.000000,2.328455,41.912191,73.000000,0,27566,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,2,2,0,0,0.0078,0,0,0.0000,0,0,1.135119,1.344234,2.270238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.135119,2.270238,2.000000,0,83444,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,CTAS,8,8,0,0,1.0666,0,0,0.0000,6,0,1122.520312,3150.353756,8980.162498,0.000500,0.001000,0.004000,1086.000000,3021.000000,8688.000000,36.519812,292.158498,423.000000,0,45839567242,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,9,9,0,0,0.0352,0,4,0.0000,5,0,4.428296,17.680666,39.854664,2.057111,5.215000,18.514000,0.000000,0.000000,0.000000,2.371184,21.340664,7.000000,0,48485450,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,INSERT,18,18,0,0,1.1770,2,0,0.1260,3,0,422.048760,2415.282308,7596.877683,0.000722,0.001000,0.013000,372.500000,1638.000000,6705.000000,49.548037,891.864683,27.000000,0,59922673,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,OTHER,1,1,0,0,0.0039,0,0,0.0000,0,0,0.065634,0.065634,0.065634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065634,0.065634,0.000000,0,0,0,0
2025-02-27 20:00:00,Auto WLM,100,Default queue,main,prd_statsig,SELECT,4,4,0,0,0.0078,0,0,0.0000,0,0,0.087620,0.188591,0.350481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087620,0.350481,0.000000,0,0,0,0
2025-02-27 20:00:00,SQA,14,Short query queue,main,prd_statsig,CTAS,20,19,0,1,1.2792,3,2,0.0000,8,0,4.554594,20.734608,91.091884,0.195900,3.705000,3.918000,0.000000,0.000000,0.000000,4.358694,87.173884,110.000000,0,10258425736,0,0
2025-02-27 20:00:00,SQA,14,Short query queue,main,prd_statsig,SELECT,4,4,0,0,0.0469,0,0,0.0000,2,0,1.362063,3.907548,5.448253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.362063,5.448253,2.000000,0,127206400,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_data_lake,COPY,1,1,0,0,3.0513,0,0,0.0000,0,0,1583.446121,1583.446121,1583.446121,0.000000,0.000000,0.000000,1546.000000,1546.000000,1546.000000,37.446121,37.446121,215.000000,0,6222928,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_dw,CTAS,6,6,0,0,7.7773,2,0,124.2656,4,0,1017.538690,3908.538832,6105.232141,0.000166,0.001000,0.001000,696.166666,3201.000000,4177.000000,321.371856,1928.231141,7483.000000,0,14318743422,0,11953409
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_dw,DELETE,1,1,0,0,0.0332,0,0,0.0000,1,0,3.648052,3.648052,3.648052,0.000000,0.000000,0.000000,3.000000,3.000000,3.000000,0.648052,0.648052,1.000000,0,6301440,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_dw,INSERT,3,3,0,0,2.5781,2,0,1288.6328,2,0,2256.336681,5143.251680,6769.010045,0.000666,0.001000,0.002000,1305.000000,3035.000000,3915.000000,951.336015,2854.008045,14973.000000,0,51326582848,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_dw,UNLOAD,42,42,0,0,47.4351,11,2,2599.3916,42,0,535.279361,5536.709499,22481.733192,0.852380,35.533000,35.800000,341.904761,2849.000000,14360.000000,192.522218,8085.933192,38750.000000,0,48638159103,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_dw,UPDATE,4,4,0,0,0.0703,0,0,0.0000,1,0,1.513251,2.191558,6.053006,0.000000,0.000000,0.000000,0.250000,1.000000,1.000000,1.263251,5.053006,0.000000,0,1,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_personalization,COPY,18,18,0,0,0.3832,0,0,1.1943,0,0,83.745018,1446.553048,1507.410324,0.000111,0.001000,0.002000,81.055555,1443.000000,1459.000000,2.689351,48.408324,71.000000,0,27200,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_statsig,COPY,2,2,0,0,0.0236,0,0,0.0000,0,0,385.202272,767.343579,770.404545,0.001000,0.001000,0.002000,382.000000,764.000000,764.000000,3.201272,6.402545,3.000000,0,62787,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_statsig,CTAS,53,53,0,0,11.3115,6,83,0.0010,24,0,225.657588,1641.376248,11959.852195,2.383660,27.571000,126.334000,214.301886,1629.000000,11358.000000,8.972041,475.518195,545.000000,0,11769340022,0,15795501
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_statsig,DELETE,16,16,0,0,0.0654,0,1,0.0000,6,0,3.903280,47.397917,62.452494,0.351875,5.628000,5.630000,0.375000,3.000000,6.000000,3.176405,50.822494,17.000000,0,304361804,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_statsig,INSERT,28,28,0,0,1.2136,7,0,0.0664,9,0,66.065355,1599.770990,1849.829960,0.000357,0.001000,0.010000,63.392857,1592.000000,1775.000000,2.672141,74.819960,28.000000,0,156332005,0,0
2025-02-27 21:00:00,Auto WLM,100,Default queue,main,prd_statsig,OTHER,2,2,0,0,0.0078,0,0,0.0000,0,0,0.081223,0.081648,0.162447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081223,0.162447,1.000000,0,0,0,0
