dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6253843@81171688@,4.17284800,956,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1533704,1
prd_statsig,tmp_table_31b7jjbbawel7heoyvvagt_imagesearch_searchlite_rescorebyreferenceimages,4.03425900,204272,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1876437,17
prd_personalization,user_project_history_hourly,3.97931900,51648,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1875980,3
prd_personalization,images,3.90364200,32632028,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1842351,5
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@15420507@80823173@,3.73067300,4702,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1568658,2
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_projects_search_hybrid_semantic,3.73050900,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1861794,9
prd_statsig,tmp_table_18kl6txs49vyqltsytx2km_projects_search_hybrid_semantic,3.65767400,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1861694,9
prd_statsig,tmp_table_67hhhvmapmmxjpsiygpxoc_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,3.64589900,72096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1732695,6
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6253843@81454386@,3.62109500,969,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1700697,1
prd_statsig,tmp_table_70z4xfslrln2jwwyy0non2_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,3.55130000,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832063,9
prd_statsig,unit_day_metrics_my_stuff_on_home,3.51794500,37180,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871056,15
prd_statsig,tmp_table_70z4xfslrln2jwwyy0non2_content_panel_recommendations,3.47677300,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1847513,8
prd_statsig,crossover_filter_tmp_projects_search_hybrid_semantic,3.43244100,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1862001,9
prd_statsig,tmp_table_4xvczb29j7akmjtsm8faai_projects_search_hybrid_semantic,3.35043000,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1861971,9
prd_statsig,unit_day_metrics_projects_search_hybrid_semantic,3.29368200,129594,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1743342,1
prd_statsig,first_exposures_single_cta_on_pdp_2doth7tyewjdeog1u52jpg,3.26265000,1560,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832089,19
prd_statsig,crossover_filter_tmp_my_stuff_on_home,3.22415300,40716,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871457,14
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@36501784@81334900@,3.19118100,1732952,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1880599,1
prd_dw,tbl_transform_image_metadata,3.19077100,84112,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1811028,7
prd_statsig,tmp_table_18kl6txs49vyqltsytx2km_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,3.17546500,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1831985,9
prd_statsig,tmp_table_pre_exposure_wnuluiodjsq6yzv2omzee_image_background_removal_model,3.14654000,84112,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1831398,10
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,3.13382100,60080,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1732660,5
prd_statsig,crossover_filter_tmp_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,3.11421400,72096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1734162,6
prd_statsig,tmp_table_z7taxvwo2jqigz0blcayh_content_panel_recommendations,3.10451900,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1847586,8
prd_statsig,tmp_table_4xvczb29j7akmjtsm8faai_content_panel_recommendations,2.98889500,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1847714,8
prd_statsig,first_exposures_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,2.93804400,1448,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1731809,21
prd_dw,incremental_load_change_source_ids,2.92143100,32,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1841860,8
prd_statsig,unit_day_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,2.88371700,1157110,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1741810,1
prd_statsig,unit_covariate_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,2.88371700,1157110,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1741810,1
prd_statsig,windowed_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1_7,2.88371700,1157110,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1741810,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6253843@81248196@,2.87899900,969,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1568658,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6253843@81334900@,2.83349000,969,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1626770,1
prd_statsig,ratio_aggregations_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,2.81191400,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1538875,3
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_content_panel_recommendations,2.80607200,108144,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1847561,9
prd_statsig,ratio_cuped_staging_search_image_complexity_filter_7,2.73105600,72096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1807860,6
prd_statsig,tmp_table_pre_exposure_wnuluiodjsq6yzv2omzee_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,2.62644900,72096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1695866,6
prd_statsig,unit_covariate_metrics_recommendations_projects_for_you,2.62365000,1067696,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1699564,1
prd_statsig,unit_day_metrics_recommendations_projects_for_you,2.62365000,1067696,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1699564,1
prd_statsig,windowed_metrics_recommendations_projects_for_you_7,2.62365000,1067696,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1699564,1
prd_personalization,tbl_projects_stage,2.59391300,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1841968,8
prd_data_lake,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@56318977@80823173@,2.52798600,1708253,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1529938,1
prd_personalization,tbl_holiday_flag,2.50722400,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1842270,8
prd_statsig,windowed_metrics_image_background_removal_model_7,2.42138100,549440,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1709560,1
prd_statsig,unit_day_covariate_metrics_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2,2.35701300,1014176,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826697,2
prd_statsig,crossover_filter_tmp_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,2.34520500,72096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1733531,6
prd_statsig,windowed_metrics_android_country_code_exp_incremental,2.34241200,119775,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1805800,5
prd_statsig,first_exposures_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,2.33247900,2642,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1737501,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@7510824@80823173@,2.28872200,17627,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1600616,16
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130711149@81381786@,2.28856000,69653,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1662817,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@6253843@81382175@,2.23422000,969,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1662817,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130639088@81334900@,2.23307200,69599,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1626770,1
prd_dw,stage_cut_sessions_delta_data,2.22268500,84112,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1845281,9
prd_statsig,crossover_filter_tmp_image_background_removal_model,2.21735000,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1831475,8
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130982635@81609528@,2.14364400,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1810738,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130886972@81531120@,2.12794900,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1740782,1
prd_statsig,distinct_metrics_search_destination_page_search_4kf5slpukhejogm36qevpf,2.07654500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698083,1
prd_statsig,tmp_table_pre_exposure_wnuluiodjsq6yzv2omzee_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,2.00302800,81108,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832003,7
prd_statsig,ratio_cuped_staging_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5_cumulative,1.98804600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1539223,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130551976@81247668@,1.98361900,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1568658,1
prd_statsig,ratio_cuped_staging_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw_7,1.93944300,60080,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1735527,5
prd_statsig,distinct_metrics_search_destination_page_search_4sxmagw7gi09zlmaoe3frk,1.86307600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1697991,1
prd_statsig,crossover_filter_tmp_search_destination_page_search,1.83730700,13229,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1535424,5
prd_statsig,ratio_cuped_staging_ia_single_cta_pdp_7,1.78318000,41305,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1872512,22
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130447224@81171135@,1.77499700,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1533704,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@36501784@80823173@,1.76914600,1730403,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1533662,1
prd_statsig,first_exposures_projects_search_hybrid_semantic,1.74117000,69092,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1861619,9
prd_statsig,windowed_metrics_search_destination_page_search_4kf5slpukhejogm36qevpf_all,1.70742400,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698069,1
prd_statsig,crossover_filter_tmp_machinelearning_ai_chat_bot,1.70379600,96128,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1835622,8
prd_statsig,unit_day_covariate_metrics_android_country_code_exp,1.69728400,92917,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1805800,3
prd_statsig,tmp_table_67hhhvmapmmxjpsiygpxoc_machinelearning_ai_chat_bot,1.68983400,51068,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1835458,8
prd_statsig,unit_covariate_metrics_ia_single_cta_pdp,1.59948100,858,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1744315,4
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130795373@81453852@,1.58917600,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1700697,1
prd_personalization,users,1.55600000,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1645998,2
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130795849@81453960@,1.54586100,69702,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1700697,1
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_search_image_complexity_filter,1.52473200,48815,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1875316,5
,image,1.51098700,18992,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1600603,1
prd_statsig,crossover_filter_tmp_search_more_prominent_search_bar,1.48380500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822501,1
prd_statsig,crossover_filter_tmp_recommendations_projects_for_you,1.44260400,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1699525,2
prd_statsig,windowed_metrics_search_destination_page_search_4sxmagw7gi09zlmaoe3frk_all,1.43119800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1697886,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130711617@81381875@,1.42087100,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1662817,1
prd_statsig,unit_covariate_metrics_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,1.39903700,12,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1731685,1
prd_statsig,unit_day_metrics_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s,1.35103300,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1734131,3
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130637446@81334900@,1.30834700,704,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1626770,1
prd_statsig,unit_day_covariate_metrics_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,1.29368500,449418,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873816,2
prd_statsig,tmp_table_67hhhvmapmmxjpsiygpxoc_search_more_prominent_search_bar,1.28333400,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822215,1
prd_statsig,ratio_cuped_staging_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1_7,1.19006600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1876821,1
prd_statsig,ratio_results_cumulative_canvas_iq_landing_panel,1.18276000,436,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1872880,10
prd_statsig,ratio_cuped_staging_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1_cumulative,1.15466800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1876822,1
prd_statsig,ratio_results_7_canvas_iq_landing_panel,1.15204100,344,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1872880,7
prd_statsig,ratio_cuped_staging_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5_7,1.12815300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1539175,1
prd_statsig,ratio_aggregations_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,1.08286900,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873909,2
prd_statsig,distinct_metrics_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube,1.05295900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1859910,1
prd_statsig,tmp_table_3lr3tnjkrpnwq4acqtsafu_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,0.96932800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1739790,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@52540635@81334900@,0.93923500,1818,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1649334,1
prd_statsig,ratio_cuped_staging_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube_cumulative,0.93855100,5257,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1860345,6
prd_statsig,first_exposures_projects_search_hybrid_semantic_explore_7x5kvcd57uvdxisrwejxfr,0.93313700,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1736189,1
prd_statsig,unit_dimensions_search_destination_page_search_4sxmagw7gi09zlmaoe3frk,0.85147700,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1697850,1
prd_statsig,ratio_cuped_staging_search_more_prominent_search_bar_7,0.84900800,751,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1823465,5
prd_statsig,ratio_cuped_staging_my_stuff_on_home_5zenuhscmxi1sbtik87xr2_cumulative,0.81894700,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698404,1
prd_statsig,first_exposures_my_stuff_on_home,0.80959000,3755,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1870532,21
prd_statsig,crossover_filter_tmp_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,0.79336400,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873377,2
prd_statsig,ratio_cuped_staging_single_cta_on_pdp_2doth7tyewjdeog1u52jpg_7,0.78745100,5257,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1833491,31
prd_dw,impacted_sessions_data,0.78443500,33170,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1845310,15
prd_statsig,tmp_table_67hhhvmapmmxjpsiygpxoc_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,0.76220400,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1873077,2
prd_statsig,unit_dimensions_projects_search_hybrid_semantic_7rod6kknxycfmjyzjkajjf,0.72139100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1566654,1
prd_statsig,tmp_table_70z4xfslrln2jwwyy0non2_my_stuff_on_home,0.70911400,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1801904,2
prd_statsig,unit_dimensions_projects_search_hybrid_semantic_7x5kvcd57uvdxisrwejxfr,0.69302000,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1736229,1
prd_statsig,results_daily_machinelearning_ai_chat_bot,0.68942800,30,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1766341,6
prd_statsig,windowed_metrics_search_destination_page_search_53jc8ydqmftztrk1aba52x_all,0.61936900,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698539,1
prd_statsig,results_daily_content_panel_recommendations,0.61652600,1252,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1849172,12
prd_statsig,ratio_cuped_staging_android_country_code_exp_cumulative,0.61145100,13518,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1807022,2
prd_statsig,distinct_metrics_my_stuff_on_home_1wjdpfzhifegj79zlnba5j,0.59969200,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1702338,1
prd_statsig,crossover_filter_tmp_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1,0.58468400,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1739927,1
prd_statsig,unit_dimensions_search_destination_page_search_4kf5slpukhejogm36qevpf,0.54678600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698038,1
prd_statsig,crossover_filter_tmp_7rod6kknxycfmjyzjkajjf,0.49090700,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1566591,1
prd_statsig,distinct_metrics_search_destination_page_search_53jc8ydqmftztrk1aba52x,0.48717100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1698625,1
prd_statsig,tmp_table_pre_exposure_3jahwlca5ecesggbjiwcop_recommendations_projects_for_you,0.47177300,24032,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1699479,2
prd_statsig,tmp_table_pre_exposure_3lr3tnjkrpnwq4acqtsafu_content_panel_recommendations,0.47025600,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537318,1
prd_statsig,ratio_results_cumulative_content_panel_recommendations,0.45645100,4250,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1849172,27
prd_statsig,unit_dimensions_my_stuff_on_home_5zenuhscmxi1sbtik87xr2,0.45507100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1697922,1
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@52540635@80823173@,0.45301900,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1591348,1
prd_statsig,tmp_table_2grpvrkfzzgqvfvse57ead_search_more_prominent_search_bar,0.44996500,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1822320,1
prd_statsig,first_exposures_imagesearch_usenewpricequeries_3riyn7feu5uwvzdzsk5psx_50__00_1,0.43854400,3004,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1872984,6
prd_statsig,tmp_table_3jahwlca5ecesggbjiwcop_recommendations_projects_for_you,0.42188100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1699481,1
prd_statsig,ratio_cuped_staging_af_cricanvas_58nqedrx28b8jyx4ybted_7__00_2_cumulative,0.41218700,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1826920,1
prd_statsig,first_exposures_projects_search_hybrid_semantic_explore_7rod6kknxycfmjyzjkajjf,0.41177800,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1566576,1
prd_statsig,unit_dimensions_canvas_iq_landing_panel_58idtniyonbzewjxtef7xq,0.40908300,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1704738,1
prd_statsig,tmp_table_pre_exposure_4xvczb29j7akmjtsm8faai_content_panel_recommendations,0.40456100,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537330,1
prd_statsig,tmp_table_31b7jjbbawel7heoyvvagt_cri_canvas_7j20mm3hzucn4nm47uelih_50__00_5,0.38818200,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537747,1
prd_statsig,windowed_metrics_canvas_iq_landing_panel_6jtssaznick3kf8xxmoube_all,0.38086000,12016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1859926,1
